,A,B,C
997,997,1.63136027334,1994
998,998,-0.570351438619,1996
999,999,-1.01022251465,1998
1000,1000,0.815832636738,2000
1001,1001,-0.195348244554,2002
1002,1002,1.17705739686,2004
1003,1003,-0.467645017454,2006
1004,1004,-0.0188752366547,2008
1005,1005,1.12185125763,2010
1006,1006,0.471574821012,2012
1007,1007,-1.31257290983,2014
1008,1008,1.09379418136,2016
1009,1009,-0.569218086506,2018
1010,1010,0.129930483116,2020
1011,1011,1.77461634598,2022
1012,1012,0.338199489623,2024
1013,1013,-0.3199980315,2026
1014,1014,1.41930643243,2028
1015,1015,-1.07401105313,2030
1016,1016,0.0755296556692,2032
1017,1017,-0.705941759487,2034
1018,1018,-0.358095289066,2036
1019,1019,-0.0874887408479,2038
1020,1020,0.191337086471,2040
1021,1021,1.81013343439,2042
1022,1022,0.412066933322,2044
1023,1023,-0.473821477988,2046
1024,1024,-0.285770884392,2048
1025,1025,0.036223462846,2050
1026,1026,-0.667965525802,2052
1027,1027,0.139838613336,2054
1028,1028,1.39021298999,2056
1029,1029,0.433805729229,2058
1030,1030,-1.07657969921,2060
1031,1031,-0.801854554073,2062
1032,1032,0.354953252721,2064
1033,1033,-1.18905644359,2066
1034,1034,0.551998273969,2068
1035,1035,-1.30818624021,2070
1036,1036,-0.716027382837,2072
1037,1037,-0.249387574803,2074
1038,1038,1.211445811,2076
1039,1039,0.464927060006,2078
1040,1040,-1.31000377819,2080
1041,1041,0.306002386376,2082
1042,1042,-0.443890348341,2084
1043,1043,-1.19810652445,2086
1044,1044,-0.81029551416,2088
1045,1045,2.10152356273,2090
1046,1046,0.117802263815,2092
1047,1047,1.47340410222,2094
1048,1048,0.586508326081,2096
1049,1049,0.15205772345,2098
1050,1050,0.898265433948,2100
1051,1051,-1.14541565587,2102
1052,1052,-0.484185633033,2104
1053,1053,-0.60693903402,2106
1054,1054,0.757753815595,2108
1055,1055,0.949442633654,2110
1056,1056,0.285412161785,2112
1057,1057,-1.10587162317,2114
1058,1058,-1.31000962035,2116
1059,1059,-1.42170797563,2118
1060,1060,-0.654819964737,2120
1061,1061,-1.19772363876,2122
1062,1062,0.0391435937033,2124
1063,1063,0.259831474816,2126
1064,1064,-1.10802122824,2128
1065,1065,-0.208215542855,2130
1066,1066,-2.69049502446,2132
1067,1067,0.819128210637,2134
1068,1068,0.454364502621,2136
1069,1069,0.490455621726,2138
1070,1070,0.486807973413,2140
1071,1071,1.518749708,2142
1072,1072,0.367439578967,2144
1073,1073,-0.246375478292,2146
1074,1074,-0.671008446034,2148
1075,1075,-0.927797645702,2150
1076,1076,-0.365435468923,2152
1077,1077,0.218936041801,2154
1078,1078,-1.08878816266,2156
1079,1079,0.466836995183,2158
1080,1080,1.16091989128,2160
1081,1081,0.993275298361,2162
1082,1082,-0.631129366114,2164
1083,1083,-0.036094298382,2166
1084,1084,-1.32172348031,2168
1085,1085,-1.4561982164,2170
1086,1086,-0.218905629852,2172
1087,1087,1.2609120211,2174
1088,1088,2.84373412106,2176
1089,1089,1.96052356503,2178
1090,1090,-0.157684472345,2180
1091,1091,0.325498853428,2182
1092,1092,0.0664575694127,2184
1093,1093,0.0647311888522,2186
1094,1094,0.651709645884,2188
1095,1095,1.3522929946,2190
1096,1096,-0.275509425803,2192
1097,1097,-0.934818870361,2194
1098,1098,-1.1091704289,2196
1099,1099,-0.894477968587,2198
1100,1100,-0.762378884592,2200
1101,1101,-0.562049935465,2202
1102,1102,-2.57051192739,2204
1103,1103,0.617408913064,2206
1104,1104,0.973841001186,2208
1105,1105,-1.02120809438,2210
1106,1106,-0.548510974057,2212
1107,1107,0.379256910289,2214
1108,1108,0.847884987449,2216
1109,1109,-1.96700926379,2218
1110,1110,1.24190064419,2220
1111,1111,0.883166663986,2222
1112,1112,-1.10256371425,2224
1113,1113,0.38813733833,2226
1114,1114,1.14307024182,2228
1115,1115,-0.123988587352,2230
1116,1116,-1.31001276555,2232
1117,1117,0.856292369457,2234
1118,1118,-0.47852561697,2236
1119,1119,0.368548602269,2238
1120,1120,-0.108977595993,2240
1121,1121,0.261676100465,2242
1122,1122,-1.42963143687,2244
1123,1123,0.592259548496,2246
1124,1124,-1.36571439324,2248
1125,1125,-1.04519945478,2250
1126,1126,1.54406548588,2252
1127,1127,0.892385765394,2254
1128,1128,-1.53425657629,2256
1129,1129,0.151109068004,2258
1130,1130,0.706007260809,2260
1131,1131,0.0523856953539,2262
1132,1132,-0.0935638992189,2264
1133,1133,-0.655806776054,2266
1134,1134,-1.51404154198,2268
1135,1135,-0.807950422106,2270
1136,1136,-0.19676353349,2272
1137,1137,0.652492565876,2274
1138,1138,-0.469897369432,2276
1139,1139,0.888669634048,2278
1140,1140,1.15462723325,2280
1141,1141,-0.29072253837,2282
1142,1142,-0.274691995175,2284
1143,1143,0.490977614047,2286
1144,1144,-0.445959765666,2288
1145,1145,-1.38809905038,2290
1146,1146,1.15995549787,2292
1147,1147,-0.035549643875,2294
1148,1148,-1.44231654003,2296
1149,1149,0.748943804717,2298
1150,1150,0.249431348764,2300
1151,1151,1.1714691683,2302
1152,1152,-0.433009083959,2304
1153,1153,0.294390854641,2306
1154,1154,2.18650962421,2308
1155,1155,0.440414901131,2310
1156,1156,-2.71058263581,2312
1157,1157,0.496616296526,2314
1158,1158,-0.168067357718,2316
1159,1159,0.977100294062,2318
1160,1160,-0.372361102864,2320
1161,1161,0.0540279241071,2322
1162,1162,-0.715218331434,2324
1163,1163,-1.48869990491,2326
1164,1164,0.288574689871,2328
1165,1165,0.786217733417,2330
1166,1166,0.012046580398,2332
1167,1167,0.185821365711,2334
1168,1168,-0.394092366083,2336
1169,1169,-0.60593365699,2338
1170,1170,1.78562214778,2340
1171,1171,0.975237964552,2342
1172,1172,0.463792144453,2344
1173,1173,0.449500532286,2346
1174,1174,-0.43813639438,2348
1175,1175,-1.3256841705,2350
1176,1176,0.789810993139,2352
1177,1177,-0.00681724178443,2354
1178,1178,0.462888537006,2356
1179,1179,-0.401531021353,2358
1180,1180,1.09532098921,2360
1181,1181,0.225659447463,2362
1182,1182,-0.0779264029165,2364
1183,1183,-2.29476175464,2366
1184,1184,0.713022738597,2368
1185,1185,0.237400472716,2370
1186,1186,-1.57727028994,2372
1187,1187,-0.601693499156,2374
1188,1188,0.464470634069,2376
1189,1189,-1.49377329431,2378
1190,1190,0.809679082962,2380
1191,1191,-0.641199866512,2382
1192,1192,-0.912954230976,2384
1193,1193,1.85859059189,2386
1194,1194,-0.245833370709,2388
1195,1195,0.958503959312,2390
1196,1196,0.0181665347262,2392
1197,1197,0.189513252904,2394
1198,1198,-0.645696932126,2396
1199,1199,-0.172690275156,2398
1200,1200,-0.79173332156,2400
1201,1201,1.19753858222,2402
1202,1202,-0.176710135343,2404
1203,1203,0.932522228649,2406
1204,1204,-0.566948393284,2408
1205,1205,0.531205424114,2410
1206,1206,0.966439199269,2412
1207,1207,0.525181598103,2414
1208,1208,0.446790143688,2416
1209,1209,0.270674319397,2418
1210,1210,0.612666452454,2420
1211,1211,-0.407765551449,2422
1212,1212,-1.17711045868,2424
1213,1213,0.384107804459,2426
1214,1214,0.662475041675,2428
1215,1215,1.28112978854,2430
1216,1216,-0.286944074993,2432
1217,1217,1.52594399391,2434
1218,1218,-1.74479197246,2436
1219,1219,-1.17221719264,2438
1220,1220,-0.673268188812,2440
1221,1221,0.29175306551,2442
1222,1222,-1.21664077537,2444
1223,1223,2.59042029905,2446
1224,1224,-0.132818729858,2448
1225,1225,0.565585900381,2450
1226,1226,-1.22491612586,2452
1227,1227,1.5465730437,2454
1228,1228,-2.4614955809,2456
1229,1229,0.350515466658,2458
1230,1230,0.0699163971593,2460
1231,1231,1.50754418451,2462
1232,1232,0.420396796353,2464
1233,1233,-0.693798513785,2466
1234,1234,0.717020465758,2468
1235,1235,0.290721117811,2470
1236,1236,-0.0229174616591,2472
1237,1237,1.09578516144,2474
1238,1238,-1.06449431626,2476
1239,1239,-0.258559368844,2478
1240,1240,1.03103788994,2480
1241,1241,1.99642258289,2482
1242,1242,-0.761985503404,2484
1243,1243,-1.24700213931,2486
1244,1244,0.53057679787,2488
1245,1245,-0.778247696551,2490
1246,1246,-0.0239220004172,2492
1247,1247,-0.693834690484,2494
1248,1248,-1.53147881855,2496
1249,1249,-0.918498553005,2498
1250,1250,0.285764174939,2500
1251,1251,0.317994139977,2502
1252,1252,0.0326592447684,2504
1253,1253,0.584405553199,2506
1254,1254,0.189103133882,2508
1255,1255,-1.36321591483,2510
1256,1256,0.774472132169,2512
1257,1257,0.381232934842,2514
1258,1258,0.842474332225,2516
1259,1259,-0.339897353792,2518
1260,1260,-0.6352813018,2520
1261,1261,0.237059035702,2522
1262,1262,0.538735315911,2524
1263,1263,1.578914708,2526
1264,1264,0.478345706953,2528
1265,1265,-0.660666049278,2530
1266,1266,0.00136164024595,2532
1267,1267,-0.434014326527,2534
1268,1268,-1.1097111567,2536
1269,1269,-1.01041973442,2538
1270,1270,-0.456595963772,2540
1271,1271,-0.576382912047,2542
1272,1272,-1.38493972909,2544
1273,1273,0.682006498625,2546
1274,1274,-1.04178370155,2548
1275,1275,-0.525982626826,2550
1276,1276,1.21354091148,2552
1277,1277,0.96418183432,2554
1278,1278,1.29703823791,2556
1279,1279,1.2886614411,2558
1280,1280,-1.93951933449,2560
1281,1281,-1.51720548718,2562
1282,1282,-2.62948103396,2564
1283,1283,2.17463701664,2566
1284,1284,-0.165751780917,2568
1285,1285,-1.46576913276,2570
1286,1286,-1.34348978113,2572
1287,1287,0.352098409211,2574
1288,1288,-0.353904122288,2576
1289,1289,-0.0221384285491,2578
1290,1290,2.46180931956,2580
1291,1291,-0.0766647203105,2582
1292,1292,1.43367698776,2584
1293,1293,-0.38521600387,2586
1294,1294,-0.332086693505,2588
1295,1295,0.954985176903,2590
1296,1296,0.731358840513,2592
1297,1297,0.206885667172,2594
1298,1298,0.0978329982842,2596
1299,1299,-1.12356348118,2598
1300,1300,0.415115298725,2600
1301,1301,-0.323785895003,2602
1302,1302,0.0717777557872,2604
1303,1303,-0.600412673932,2606
1304,1304,-0.583916346985,2608
1305,1305,-0.878167553054,2610
1306,1306,-0.899915939849,2612
1307,1307,-0.876032233737,2614
1308,1308,0.342030413048,2616
1309,1309,-0.946754523124,2618
1310,1310,-0.658049804177,2620
1311,1311,1.12355754305,2622
1312,1312,0.460026365887,2624
1313,1313,-1.4500662998,2626
1314,1314,-0.271900479071,2628
1315,1315,-0.354238667877,2630
1316,1316,0.206466589734,2632
1317,1317,0.302072771176,2634
1318,1318,-0.35737953604,2636
1319,1319,0.13476584091,2638
1320,1320,-0.94047012519,2640
1321,1321,0.875928300119,2642
1322,1322,-0.512796436515,2644
1323,1323,1.18699923101,2646
1324,1324,-0.945072605855,2648
1325,1325,-0.232299606813,2650
1326,1326,-0.768065076581,2652
1327,1327,-1.1906775477,2654
1328,1328,-1.30290837789,2656
1329,1329,0.56705621172,2658
1330,1330,0.0238968334757,2660
1331,1331,-0.258231739012,2662
1332,1332,1.24937238111,2664
1333,1333,0.399596619428,2666
1334,1334,1.06385147855,2668
1335,1335,-2.60577964515,2670
1336,1336,-1.24595737953,2672
1337,1337,0.182783904039,2674
1338,1338,1.21179157179,2676
1339,1339,-1.94952563709,2678
1340,1340,-0.229885650988,2680
1341,1341,0.164151257027,2682
1342,1342,2.89234890076,2684
1343,1343,0.383473581516,2686
1344,1344,0.270799879469,2688
1345,1345,-0.0362113404974,2690
1346,1346,-1.01774878188,2692
1347,1347,0.464512153382,2694
1348,1348,0.517135713111,2696
1349,1349,-0.736781956466,2698
1350,1350,-0.453429574684,2700
1351,1351,0.749887018947,2702
1352,1352,0.434737356061,2704
1353,1353,-0.0829910100132,2706
1354,1354,-0.195567286907,2708
1355,1355,0.132416672569,2710
1356,1356,0.497826139975,2712
1357,1357,-0.776301751447,2714
1358,1358,0.206932629764,2716
1359,1359,0.85892436282,2718
1360,1360,0.565525245779,2720
1361,1361,0.0299464949263,2722
1362,1362,-2.02735924177,2724
1363,1363,0.986441906562,2726
1364,1364,-1.52872907826,2728
1365,1365,1.08969011327,2730
1366,1366,1.12514459382,2732
1367,1367,1.43304200864,2734
1368,1368,-0.33787245455,2736
1369,1369,1.28635784798,2738
1370,1370,0.429412515042,2740
1371,1371,0.1887495371,2742
1372,1372,-1.25596274543,2744
1373,1373,-0.191665015684,2746
1374,1374,1.00902462322,2748
1375,1375,0.281669328513,2750
1376,1376,1.17869943117,2752
1377,1377,1.31184468585,2754
1378,1378,0.586927676075,2756
1379,1379,-0.0843073894767,2758
1380,1380,0.654664859143,2760
1381,1381,-2.76128625449,2762
1382,1382,1.45301369856,2764
1383,1383,-0.532690736342,2766
1384,1384,-0.593393509118,2768
1385,1385,-0.398913017701,2770
1386,1386,0.257283581207,2772
1387,1387,-1.41543894739,2774
1388,1388,-0.0674616862812,2776
1389,1389,0.463345936293,2778
1390,1390,-0.701709674037,2780
1391,1391,-0.677617447334,2782
1392,1392,-0.183764145986,2784
1393,1393,0.615909591898,2786
1394,1394,-0.00345686808108,2788
1395,1395,-0.351176986768,2790
1396,1396,-0.706938067415,2792
1397,1397,-0.15054116041,2794
1398,1398,-0.408639732235,2796
1399,1399,-0.454677251491,2798
1400,1400,0.0979849061202,2800
1401,1401,-0.322737201029,2802
1402,1402,-0.685646478107,2804
1403,1403,0.0972844012951,2806
1404,1404,0.215095339036,2808
1405,1405,0.803718612315,2810
1406,1406,-1.16398268416,2812
1407,1407,1.03913421199,2814
1408,1408,-0.889194952281,2816
1409,1409,1.25545887497,2818
1410,1410,-1.08187980897,2820
1411,1411,-0.0582329869197,2822
1412,1412,0.551639769773,2824
1413,1413,-1.00970992335,2826
1414,1414,-1.12265048801,2828
1415,1415,-0.694905932518,2830
1416,1416,0.584307403884,2832
1417,1417,1.19617143854,2834
1418,1418,-0.297151936106,2836
1419,1419,0.546858749285,2838
1420,1420,0.548382163281,2840
1421,1421,-1.31958101874,2842
1422,1422,-0.138567247663,2844
1423,1423,0.0400519497208,2846
1424,1424,1.08250059934,2848
1425,1425,0.78551579868,2850
1426,1426,0.264393075433,2852
1427,1427,-0.504192579037,2854
1428,1428,-0.0922528520169,2856
1429,1429,1.07296845455,2858
1430,1430,-0.804938005374,2860
1431,1431,0.564728729629,2862
1432,1432,0.779826066697,2864
1433,1433,1.10549056551,2866
1434,1434,1.20898689715,2868
1435,1435,-0.578913997585,2870
1436,1436,0.873689796087,2872
1437,1437,2.32024930128,2874
1438,1438,-0.142481221173,2876
1439,1439,-0.672159821055,2878
1440,1440,-1.02567941008,2880
1441,1441,0.322040715582,2882
1442,1442,0.32401792336,2884
1443,1443,0.05022833372,2886
1444,1444,0.786587033725,2888
1445,1445,0.674324103532,2890
1446,1446,-1.6533640101,2892
1447,1447,-0.0100736196059,2894
1448,1448,0.29038428044,2896
1449,1449,0.876960650875,2898
1450,1450,-0.500417302671,2900
1451,1451,0.710383534999,2902
1452,1452,0.344348232398,2904
1453,1453,1.01288689824,2906
1454,1454,0.0370723743659,2908
1455,1455,-0.340469900173,2910
1456,1456,0.0354087056168,2912
1457,1457,-1.32067559244,2914
1458,1458,0.471063850344,2916
1459,1459,0.416397776587,2918
1460,1460,1.6916254761,2920
1461,1461,1.16159870393,2922
1462,1462,0.453698209537,2924
1463,1463,-0.168481888199,2926
1464,1464,-0.675164892474,2928
1465,1465,1.95117351751,2930
1466,1466,0.950030627079,2932
1467,1467,0.437842553135,2934
1468,1468,-0.40659431384,2936
1469,1469,-1.21302286051,2938
1470,1470,-0.0374086555569,2940
1471,1471,-1.34913510827,2942
1472,1472,0.536243782423,2944
1473,1473,0.218579017521,2946
1474,1474,0.668547108054,2948
1475,1475,-1.08023057894,2950
1476,1476,-1.4752997745,2952
1477,1477,-2.22384704371,2954
1478,1478,0.111291090471,2956
1479,1479,0.681947617223,2958
1480,1480,1.30124302039,2960
1481,1481,0.749275752699,2962
1482,1482,1.69209098109,2964
1483,1483,1.26251812322,2966
1484,1484,0.731759155542,2968
1485,1485,-0.976478314426,2970
1486,1486,0.0234845155333,2972
1487,1487,-0.220318886016,2974
1488,1488,1.44791073549,2976
1489,1489,0.840746361844,2978
1490,1490,1.53009157599,2980
1491,1491,-0.490247672783,2982
1492,1492,0.88407238916,2984
1493,1493,0.154612014376,2986
1494,1494,1.42528308656,2988
1495,1495,-0.531492333315,2990
1496,1496,0.483254216031,2992
1497,1497,0.886585794752,2994
1498,1498,-2.84149843763,2996
1499,1499,-1.36489163981,2998
1500,1500,0.0418783827207,3000
1501,1501,1.21238204174,3002
1502,1502,-1.80881161392,3004
1503,1503,-0.572040007575,3006
1504,1504,-0.38988804133,3008
1505,1505,-1.32887597008,3010
1506,1506,1.23488461075,3012
1507,1507,0.238425223363,3014
1508,1508,0.259362456174,3016
1509,1509,0.820006772254,3018
1510,1510,-1.49360924729,3020
1511,1511,-1.28099778608,3022
1512,1512,-0.0439086137485,3024
1513,1513,-1.21436719546,3026
1514,1514,1.41158938044,3028
1515,1515,-0.360291039422,3030
1516,1516,-0.340856902566,3032
1517,1517,-0.196369276259,3034
1518,1518,-1.50022832726,3036
1519,1519,0.345995074898,3038
1520,1520,0.515069612777,3040
1521,1521,0.552187266381,3042
1522,1522,0.0613360861265,3044
1523,1523,-0.153782049571,3046
1524,1524,0.587576067041,3048
1525,1525,-0.313073501319,3050
1526,1526,-0.688982104313,3052
1527,1527,0.183225094117,3054
1528,1528,-0.150894873189,3056
1529,1529,1.83088250631,3058
1530,1530,0.472643946583,3060
1531,1531,-1.56424215281,3062
1532,1532,-1.42356758642,3064
1533,1533,-0.343572532481,3066
1534,1534,0.8972615766,3068
1535,1535,0.135763444298,3070
1536,1536,-0.487726214423,3072
1537,1537,-0.565584972954,3074
1538,1538,-0.135448244136,3076
1539,1539,0.229812569702,3078
1540,1540,-0.683225259622,3080
1541,1541,0.183744656652,3082
1542,1542,0.168741373176,3084
1543,1543,-1.09508993162,3086
1544,1544,0.707544505086,3088
1545,1545,0.285197792235,3090
1546,1546,-0.506047050361,3092
1547,1547,0.928996409825,3094
1548,1548,0.352507151155,3096
1549,1549,-0.620220039096,3098
1550,1550,-1.6169544582,3100
1551,1551,0.839656644638,3102
1552,1552,-0.451251372166,3104
1553,1553,-0.55389121476,3106
1554,1554,-1.5877272043,3108
1555,1555,0.630285496661,3110
1556,1556,-0.0615197112215,3112
1557,1557,1.02163053464,3114
1558,1558,-0.0722966713706,3116
1559,1559,-0.340402484691,3118
1560,1560,2.71640271817,3120
1561,1561,0.232339336947,3122
1562,1562,-2.04003520977,3124
1563,1563,-0.0410342283017,3126
1564,1564,0.218038767081,3128
1565,1565,-0.654905552727,3130
1566,1566,-0.815962046134,3132
1567,1567,0.147134630041,3134
1568,1568,0.643561425428,3136
1569,1569,-0.115045637933,3138
1570,1570,0.462487988771,3140
1571,1571,2.75027741526,3142
1572,1572,-0.393795991349,3144
1573,1573,-0.184540105868,3146
1574,1574,-0.165518304726,3148
1575,1575,-2.05088889704,3150
1576,1576,-0.59392616353,3152
1577,1577,-0.470858650462,3154
1578,1578,0.826028406311,3156
1579,1579,-0.0680774854298,3158
1580,1580,-0.376019906803,3160
1581,1581,-0.629469142497,3162
1582,1582,0.26940374441,3164
1583,1583,-0.422955024407,3166
1584,1584,-0.618327417605,3168
1585,1585,-0.452826771737,3170
